Time,Upstream1,Upstream2,Upstream3
90000,1911.312018,51.45274335,156.3982573
90900,1868.765009,51.9989484,152.8437966
91800,1913.356867,51.6084599,151.090206
92700,1872.784762,51.49164685,150.9315651
93600,1915.403434,51.45274335,148.254357
94500,1905.187762,51.2196812,149.6670781
95400,1909.268884,51.2196812,149.5095961
96300,1872.784762,51.72542685,155.2604204
97200,1892.985474,51.37498765,157.7065411
98100,1890.95774,51.72542685,164.884525
99000,1950.458828,51.8425477,161.8496492
99900,1844.788525,50.90988785,170.9117543
100800,1870.774038,51.18089725,175.6768338
101700,1878.827116,51.29730025,174.9644792
102600,1870.774038,50.8712405,178.548751
103500,1842.801442,50.3319674,181.2740801
104400,1819.087252,50.37037615,182.7407044
105300,1823.022884,50.1785027,184.9578588
106200,1768.528372,50.5241815,185.3294014
107100,1785.903008,50.44724475,183.1087927
108000,1819.087252,50.37037615,181.2740801
108900,1757.019212,50.44724475,182.1896471
109800,1751.286728,50.10187245,181.6398781
110700,1732.284423,49.9870547,182.1896471
111600,1720.96099,49.56736561,176.3914332
112500,1641.499699,49.49127941,180.3620816
113400,1630.645193,49.33931077,179.6350456
114300,1601.975165,48.88503377,187.0085047
115200,1520.039482,48.69647219,187.5708166
116100,1484.511253,48.96057702,190.4020549
117000,1481.161927,48.80955831,193.458418
117900,1436.523889,48.35812824,194.0356924
118800,1375.496741,47.6855499,196.1637915
119700,1356.654234,47.42546933,195.5816165
120600,1304.365622,47.01844063,191.7345749
121500,1256.610988,46.61344971,187.7585447
122400,1211.668417,46.50335093,177.287847
123300,1162.453984,45.80956978,170.3885481
124200,1147.315366,45.51926342,165.7353182
125100,1126.921723,44.94186614,159.5192572
126000,1130.977502,44.47588262,153.6460761
126900,1113.484865,44.0837921,146.541752
127800,1063.567632,43.59537164,142.554686
128700,1100.17412,43.22366349,138.503756
129600,1066.150216,42.96917692,133.9632906
130500,1064.858309,42.57758075,130.1034237
131400,1060.989961,42.32529463,123.8623462
132300,1048.175085,41.91432416,119.1706148
133200,1064.858309,41.41516043,111.9514705
134100,1055.849336,41.14434003,108.4370503
135000,1043.083297,40.82967546,105.0689026
135900,1011.69793,40.33801121,100.5958329
136800,1014.181124,39.82766292,96.835584
137700,999.353472,39.27717673,91.37799435
138600,998.1255615,39.10195252,86.6286342
139500,978.639569,38.51389906,82.2254472
140400,977.431688,38.18941837,78.17281095
141300,955.8892465,37.58794703,75.22685655
142200,966.61335,37.22544847,72.26929545
143100,934.7213565,36.59067495,69.62413715
144000,926.5895285,36.17098213,67.24029215
144900,927.7478045,35.73330292,65.06579485
145800,918.513348,35.1544987,62.8839911
146700,893.490259,34.66270859,60.85905275
147600,893.490259,34.17490434,59.0473201
148500,882.294618,33.71115756,57.3954475
149400,870.106939,33.23113413,56.07051775
150300,874.5234275,32.71557771,54.46535745
151200,852.615786,32.10693521,52.7442349
152100,838.6085275,31.65961037,51.24060025
153000,830.0789065,31.11991356,49.95623496
153900,819.51283,30.6045464,48.66855261
154800,812.179625,30.1129456,47.32123317
155700,792.534653,29.66255533,46.0828074
156600,778.29968,29.39836282,44.95406714
157500,753.379961,29.16583585,44.0490294
158400,760.2933925,28.90474516,43.25559153
159300,727.1748245,28.64069525,42.11956664
160200,731.011215,28.36463273,41.49344724
161100,714.815604,28.12144595,40.4668354
162000,705.421235,27.84814152,39.6093305
162900,692.4322675,27.56218632,38.80731182
163800,679.631824,27.26309391,38.11854432
164700,662.557768,26.9884807,37.6586737
165600,645.822321,26.72000661,36.9101788
166500,631.131508,26.39923046,36.07608296
167400,620.920474,26.09342638,35.47693728
168300,605.8475935,25.79319254,34.74898851
169200,594.324104,25.48855906,34.22258938
170100,576.5641505,25.14815848,33.50296954
171000,564.6959835,24.81252272,32.78822282
171900,542.295145,24.4603945,32.07838773
172800,525.7716925,24.05795242,31.6292498
173700,516.1953125,23.68063186,31.18212717
174600,491.7957358,23.26135624,30.48360296
175500,471.0272546,22.82075829,30.04171117
176400,443.1150406,22.39338559,29.41400224
177300,420.2390399,21.89398834,29.22651163
178200,399.5655215,21.43085755,28.54231249
179100,382.1916697,20.88961996,28.10960034
180000,364.1185339,20.37097618,27.67899222
180900,345.8151624,19.7934647,27.49509291
181800,325.5583431,19.23782171,26.88491426
182700,307.7350676,18.64644859,26.7634011
183600,290.5267941,18.03083758,26.21876002
184500,275.1997601,17.45358723,25.79761545
185400,263.4439921,16.80024376,25.73762887
186300,252.2587384,16.05942537,25.14020821
187200,244.3958605,15.40800902,25.02125956
188100,237.1528534,14.59857615,24.8431727
189000,231.0184129,13.83868093,24.42921076
189900,223.7809012,12.98136058,24.07614842
190800,218.6240068,12.12231565,23.95882405
191700,213.5182936,11.28956241,23.60794468
192600,210.0887556,10.42805001,23.31680338
193500,205.7140759,9.721586225,23.14266994
194400,202.1784859,8.91681225,22.79564887
195300,199.1460083,8.24229045,22.50773898
196200,195.3433845,7.60747826,22.50773898
197100,191.7284788,6.98003092,22.1066223
198000,189.2307041,6.555182475,21.93541741
198900,186.2826951,6.127730775,21.59427811
199800,183.5080099,5.75544903,21.25484088
200700,180.445805,5.57321384,21.25484088
201600,178.6190029,5.366193675,20.91711561
202500,176.1955661,5.257211965,20.69292146
203400,173.786212,5.203094845,20.58111232
204300,171.9884558,5.12238712,20.41375961
205200,169.3067322,5.09560948,20.08035852
206100,167.5288753,5.05556026,20.08035852
207000,165.31778,4.962659855,19.85906151
207900,163.5578999,4.962659855,19.63854447
208800,161.3693162,4.883642265,19.41881058
209700,160.2071982,4.85742865,19.41881058
210600,158.1820874,4.80519002,19.25452606
211500,156.3114388,4.80519002,19.41881058
212400,154.3074803,4.753203095,19.14524947
213300,152.5985551,4.70146818,18.87292346
214200,150.6150403,4.67569532,18.98170524
215100,149.7683405,4.585987595,18.76434034
216000,148.783089,4.573235415,18.4937544
216900,146.9606736,4.5350738,18.43978709
217800,145.5653155,4.54777851,18.3320028
218700,143.4828954,4.49705467,18.27818592
219600,143.0679423,4.49705467,18.0634214
220500,141.2757177,4.48441331,18.0634214
221400,140.0405754,4.43400644,17.84946432
222300,138.6736046,4.421444385,17.74278967
223200,137.1765234,4.39636791,17.58315881
224100,136.0920773,4.408898205,17.53005037
225000,134.6069406,4.39636791,17.21247317
225900,133.5311937,4.39636791,17.42398662
226800,132.5929258,4.358872345,17.15972307
227700,131.2574237,4.358872345,17.00178152
228600,130.4588816,4.30910089,16.79191536
229500,129.5298679,4.296697815,16.94923744
230400,128.33957,4.296697815,16.73957824
231300,127.4170131,4.284310665,16.63505973
232200,126.1039845,4.271939445,16.42664726
233100,125.5803921,4.22261397,16.37467461
234000,124.927204,4.22261397,16.37467461
234900,123.6251733,4.185787375,16.21907073
235800,123.2356949,4.185787375,16.21907073
236700,122.4583057,4.17354378,15.85783502
237600,121.4250405,4.124729205,15.85783502
238500,120.2670676,4.11256554,15.75510019
239400,119.3696839,4.11256554,15.55026761
240300,118.7304451,4.08828622,15.60139596
241200,117.7106986,4.06407095,15.39720263
242100,117.2022277,4.051987345,15.39720263
243000,116.567955,4.015832715,15.29542668
243900,115.9351455,3.99180984,15.24461911
244800,115.1777073,4.015832715,15.0419264
245700,114.1710736,4.015832715,15.09251881
246600,113.418564,3.97982248,14.9409035
247500,112.6681701,3.97982248,14.84009694
248400,111.6709398,3.967851175,14.9409035
249300,110.8014557,3.90823574,14.89047314
250200,110.3059049,3.920126665,14.58903059
251100,109.8112984,3.90823574,14.68929393
252000,109.1943692,3.884502165,14.58903059
252900,108.3331509,3.87265953,14.48898549
253800,107.3524523,3.90823574,14.48898549
254700,107.2301316,3.813688055,14.33932824
255600,106.3755462,3.8254501,14.19016513
256500,105.2810665,3.813688055,14.19016513
257400,105.2810665,3.790212365,14.23983114
258300,104.3122368,3.74345477,14.23983114
259200,103.5881138,3.74345477,13.99205291
260100,103.3472159,3.74345477,14.19016513
261000,102.5059513,3.720172955,14.09099851
261900,102.2661269,3.685371575,14.19016513
262800,101.1898728,3.685371575,13.79482707
263700,100.9513626,3.65071595,14.04149804
264600,100.8321972,3.65071595,14.04149804
265500,99.9997148,3.59328087,14.19016513
266400,99.52532805,3.60473543,14.19016513
267300,99.40688115,3.58184255,14.33932824
268200,99.1701672,3.58184255,14.38915918
269100,98.461465,3.55901465,14.58903059
270000,98.93369315,3.58184255,14.99138794
270900,98.343558,3.58184255,15.14316511
271800,98.343558,3.536251775,15.60139596
272700,98.22571105,3.536251775,15.90928185
273600,98.10792415,3.52489474,16.47867216
274500,98.8155461,3.50222949,16.89674502
275400,98.93369315,3.49092129,17.74278967
276300,99.7624016,3.468353765,18.4937544
277200,100.2372676,3.47962938,19.74870529
278100,101.3092175,3.468353765,21.31129514
279000,102.625953,3.434624765,23.0268114
279900,104.3122368,3.389881265,24.48821291
280800,105.5238685,3.423414395,25.9177215
281700,107.4748324,3.36760755,27.128464
282600,110.0584836,3.378736235,28.2330182
283500,112.169084,3.356495225,28.60429958
284400,115.5561627,3.389881265,28.97711696
285300,118.9859656,3.32325643,28.85267428
286200,121.8120789,3.32325643,28.54231249
287100,124.927204,3.301179115,28.10960034
288000,128.0756937,3.31220958,27.67899222
288900,130.4588816,3.279167365,27.37270975
289800,133.2628303,3.26818609,26.88491426
290700,135.146189,3.25722122,26.2791
